event_id,user_id,title_id,watch_date,watch_hour,device_type,minutes_watched,completed
45359,1915,486,2024-06-26,18,TV,104,1
45360,599,376,2024-04-30,17,Mobile,11,0
45361,1933,184,2022-08-05,22,TV,37,0
45362,1703,118,2023-09-19,15,Mobile,158,1
45363,282,179,2023-07-25,16,Web,99,1
45364,989,124,2022-10-30,20,Mobile,101,1
45365,443,281,2024-01-16,2,TV,173,1
45366,157,340,2024-11-27,5,Mobile,31,0
45367,1382,132,2023-04-26,21,Mobile,113,1
45368,431,305,2022-07-21,0,Web,138,1
45369,1120,185,2024-03-21,15,TV,26,0
45370,1348,249,2024-11-06,15,Mobile,147,1
45371,865,120,2022-02-18,14,Mobile,132,1
45372,160,274,2024-10-22,1,TV,54,0
45373,139,46,2024-03-09,19,Mobile,62,0
45374,759,250,2022-07-21,6,Mobile,30,0
45375,86,224,2023-02-09,14,Web,76,1
45376,1744,204,2022-06-27,4,Web,41,0
45377,333,452,2023-09-08,0,Mobile,101,1
45378,59,394,2022-11-17,8,Web,24,0
45379,281,287,2023-11-28,3,Mobile,73,1
45380,1393,445,2023-10-27,23,TV,50,0
45381,1178,330,2024-05-15,21,TV,12,0
45382,1351,320,2023-04-16,16,Web,115,1
45383,694,241,2023-10-26,9,Mobile,140,1
45384,642,135,2024-07-21,0,Mobile,70,1
45385,1344,150,2023-04-15,11,Mobile,142,1
45386,226,488,2024-12-09,23,TV,12,0
45387,789,340,2023-05-24,14,Web,127,1
45388,205,45,2023-05-01,22,Mobile,141,1
45389,849,118,2023-10-18,15,Tablet,52,1
45390,1939,477,2022-01-16,17,Mobile,58,0
45391,1701,105,2023-08-07,1,Web,44,0
45392,1354,278,2024-12-05,18,TV,76,0
45393,1315,177,2023-11-24,9,TV,141,1
45394,752,356,2023-04-06,4,Mobile,46,0
45395,1411,431,2023-05-17,13,Mobile,17,0
45396,1668,212,2023-07-04,12,Mobile,14,0
45397,1119,6,2022-04-30,9,Mobile,29,0
45398,207,179,2023-11-18,10,TV,160,1
45399,1389,11,2022-05-14,7,Mobile,50,0
45400,254,112,2024-04-15,15,Mobile,134,1
45401,648,193,2022-05-03,1,TV,164,1
45402,396,57,2023-06-11,17,Mobile,14,0
45403,101,18,2024-10-29,13,Web,158,1
45404,1528,157,2022-02-12,6,Mobile,156,1
45405,1291,14,2022-03-04,8,TV,42,0
45406,818,128,2023-11-13,6,Mobile,78,1
45407,763,59,2024-01-11,19,Mobile,96,1
45408,1286,267,2023-05-07,20,Web,27,0
45409,1063,400,2022-07-24,15,TV,179,1
45410,465,429,2023-08-17,6,TV,99,1
45411,961,311,2024-02-29,21,Mobile,37,0
45412,1555,42,2022-10-28,8,Mobile,118,1
45413,1105,37,2022-06-07,9,TV,46,0
45414,1604,374,2022-01-06,16,TV,134,1
45415,1017,374,2024-11-21,14,Mobile,22,0
45416,827,134,2022-05-24,17,Mobile,128,1
45417,1485,497,2023-12-24,0,TV,166,1
45418,419,321,2023-09-29,9,TV,69,0
45419,1254,219,2023-08-10,4,Mobile,12,0
45420,1261,314,2023-12-08,23,TV,46,0
45421,554,10,2022-07-04,1,Mobile,87,1
45422,513,369,2022-05-17,8,Mobile,132,1
45423,168,111,2023-08-18,23,Mobile,162,1
45424,297,8,2023-04-24,6,TV,37,0
45425,191,313,2023-09-08,19,Mobile,100,1
45426,1232,1,2023-11-20,1,TV,80,0
45427,244,14,2024-12-03,19,Mobile,166,1
45428,1026,85,2023-04-12,9,TV,53,0
45429,223,478,2024-03-17,16,Tablet,76,0
45430,1567,491,2024-02-05,14,Mobile,12,0
45431,1356,211,2022-10-12,16,Mobile,137,1
45432,585,171,2024-10-19,2,TV,43,0
45433,1471,214,2024-09-12,8,Mobile,64,0
45434,451,313,2022-12-24,0,TV,81,1
45435,1271,288,2023-01-29,22,Mobile,38,0
45436,1282,155,2024-05-18,9,Tablet,5,0
45437,873,127,2024-01-25,22,Web,73,0
45438,1403,244,2022-09-17,11,TV,53,0
45439,1896,144,2022-07-06,19,TV,20,0
45440,827,219,2023-09-25,6,TV,113,1
45441,567,15,2024-03-28,9,Web,35,0
45442,885,95,2024-08-15,1,TV,125,1
45443,1136,485,2023-03-02,21,Web,86,1
45444,248,180,2024-08-19,17,TV,179,1
45445,1920,217,2024-04-04,9,TV,140,1
45446,939,96,2023-04-02,7,Mobile,27,0
45447,1928,437,2024-04-23,15,TV,163,1
45448,1923,140,2024-06-22,5,TV,80,0
45449,128,147,2024-09-08,15,TV,171,1
45450,228,209,2023-06-01,9,Web,72,0
45451,363,405,2023-08-12,12,Mobile,174,1
45452,1136,398,2023-12-10,9,TV,73,0
45453,708,92,2022-11-06,8,Mobile,82,1
45454,37,99,2023-08-06,7,Mobile,150,1
45455,1129,128,2023-09-26,6,Mobile,10,0
45456,651,98,2023-09-06,17,Tablet,26,0
45457,1687,251,2023-01-10,5,Web,177,1
45458,1523,124,2022-03-16,17,Mobile,155,1
45459,1690,37,2023-08-04,17,Mobile,32,0
45460,1135,395,2024-07-17,0,TV,26,0
45461,1392,172,2024-02-27,16,TV,92,1
45462,163,124,2022-12-04,8,TV,85,0
45463,1520,72,2023-10-24,15,Mobile,27,0
45464,904,410,2022-04-28,13,Web,23,0
45465,9,302,2023-12-02,5,Mobile,56,0
45466,159,162,2023-01-31,20,Mobile,26,0
45467,617,414,2023-09-10,22,TV,35,0
45468,748,152,2022-03-30,7,TV,66,0
45469,418,125,2023-04-13,9,TV,82,0
45470,1538,190,2022-01-30,0,Mobile,92,0
45471,894,20,2024-04-07,0,TV,169,1
45472,517,225,2023-02-14,20,Web,54,0
45473,1348,376,2024-11-18,21,TV,17,0
45474,907,210,2023-06-29,17,Mobile,171,1
45475,1558,291,2022-04-11,20,Mobile,125,1
45476,1001,198,2024-09-13,13,Mobile,153,1
45477,1499,412,2023-05-31,7,Mobile,56,1
45478,1707,499,2023-03-01,14,Mobile,34,0
45479,159,272,2024-01-16,9,Mobile,43,0
45480,244,347,2024-06-03,18,Mobile,69,0
45481,1462,305,2024-02-23,4,TV,160,1
45482,1101,441,2023-11-14,12,Mobile,29,0
45483,482,453,2024-11-07,20,Mobile,54,0
45484,62,447,2023-05-24,14,TV,130,1
45485,1911,35,2023-05-09,2,Web,50,0
45486,187,214,2022-02-22,23,Mobile,173,1
45487,926,251,2023-07-05,12,Mobile,86,1
45488,442,388,2024-07-22,5,TV,101,1
45489,792,283,2022-11-07,18,Web,52,0
45490,1440,236,2023-11-08,15,Mobile,148,1
45491,1019,267,2024-06-08,3,Web,130,1
45492,83,298,2022-08-26,18,Mobile,17,0
45493,175,302,2022-01-04,10,TV,79,1
45494,1891,368,2022-10-31,3,TV,142,1
45495,504,201,2022-02-12,3,TV,21,0
45496,856,291,2024-03-26,22,Mobile,63,0
45497,1571,61,2022-12-22,7,TV,53,0
45498,1678,254,2024-06-14,7,Mobile,163,1
45499,569,188,2024-04-16,16,TV,7,0
45500,444,6,2024-03-06,18,Mobile,65,1
45501,875,104,2022-10-02,2,TV,175,1
45502,676,485,2022-08-16,14,TV,74,0
45503,1403,275,2022-12-08,13,TV,99,1
45504,1455,19,2022-03-22,13,TV,97,1
45505,521,443,2023-01-01,2,TV,165,1
45506,759,61,2023-04-24,22,TV,137,1
45507,1462,313,2023-08-17,23,TV,143,1
45508,1015,22,2023-08-14,10,Mobile,93,1
45509,1103,419,2024-06-13,15,Tablet,29,0
45510,1619,314,2023-08-15,11,Mobile,147,1
45511,1304,428,2024-05-02,9,TV,61,1
45512,1303,152,2023-08-27,12,TV,45,0
45513,964,447,2022-09-02,12,Mobile,34,0
45514,1672,447,2024-02-16,21,Tablet,114,1
45515,46,239,2024-12-09,12,Mobile,97,1
45516,173,297,2023-09-14,23,Mobile,116,1
45517,1353,189,2023-10-01,6,Tablet,49,0
45518,1217,391,2022-09-17,22,TV,47,0
45519,560,321,2024-04-10,16,TV,93,1
45520,1203,73,2022-02-13,20,Web,119,1
45521,215,206,2024-02-27,12,Mobile,116,1
45522,1215,206,2023-06-10,11,TV,72,1
45523,723,218,2024-10-16,3,Mobile,35,0
45524,1178,313,2022-07-27,6,Mobile,44,0
45525,682,140,2023-06-15,1,Mobile,55,0
45526,1448,94,2023-03-24,22,Mobile,159,1
45527,224,229,2024-06-27,7,Tablet,54,0
45528,1689,192,2022-09-08,3,TV,178,1
45529,990,454,2023-03-24,18,Web,125,1
45530,460,378,2023-06-13,0,Mobile,69,0
45531,1925,123,2023-09-10,18,Mobile,158,1
45532,210,342,2022-09-13,12,Mobile,103,1
45533,1075,303,2023-03-26,18,TV,94,0
45534,148,451,2022-11-26,14,Mobile,101,1
45535,1800,373,2022-06-17,19,Mobile,38,0
45536,317,280,2022-07-28,16,TV,164,1
45537,504,126,2022-08-10,18,TV,5,0
45538,1312,104,2023-10-14,9,Mobile,48,0
45539,1770,188,2024-03-21,8,Mobile,35,0
45540,833,440,2024-01-20,20,Mobile,45,0
45541,521,450,2022-01-08,7,Mobile,94,1
45542,699,482,2023-08-13,16,TV,5,0
45543,1836,491,2022-09-01,3,TV,83,1
45544,1820,243,2024-12-28,20,TV,83,1
45545,246,301,2022-06-09,7,Mobile,157,1
45546,1801,43,2023-04-12,20,Mobile,107,1
45547,1682,80,2023-09-05,22,Mobile,60,0
45548,1078,127,2022-07-21,21,Mobile,97,1
45549,512,85,2022-02-28,15,Web,99,1
45550,918,377,2024-06-22,14,TV,80,1
45551,1551,422,2022-12-16,11,Mobile,87,1
45552,541,1,2023-05-13,2,Tablet,83,1
45553,688,342,2024-03-25,16,Mobile,38,0
45554,920,148,2023-02-21,5,TV,32,0
45555,135,248,2023-05-15,12,TV,44,0
45556,822,185,2023-08-13,4,Mobile,144,1
45557,268,76,2024-04-05,9,Web,132,1
45558,14,395,2022-05-29,11,TV,17,0
45559,775,154,2024-12-30,12,TV,122,1
45560,1518,219,2024-09-26,3,TV,88,1
45561,1966,296,2023-11-10,19,TV,121,1
45562,878,263,2024-06-19,7,TV,178,1
45563,1508,93,2024-02-03,15,Mobile,34,0
45564,446,336,2024-10-13,5,TV,18,0
45565,1274,80,2022-02-04,16,TV,127,1
45566,1333,393,2023-06-05,18,Web,51,0
45567,665,325,2024-12-09,1,Web,67,0
45568,896,170,2022-12-30,16,TV,140,1
45569,1341,177,2024-07-08,0,TV,59,0
45570,628,86,2022-06-03,19,TV,112,1
45571,1208,222,2022-01-06,10,Web,5,0
45572,462,91,2023-12-30,0,TV,47,1
45573,1072,254,2024-09-30,17,Mobile,147,1
45574,119,81,2022-09-15,16,Mobile,150,1
45575,893,445,2024-06-25,17,Tablet,155,1
45576,1007,58,2022-11-29,0,TV,44,0
45577,1655,360,2024-12-03,21,TV,88,1
45578,751,221,2022-01-17,8,Mobile,152,1
45579,13,170,2024-03-17,19,Mobile,49,0
45580,81,92,2024-11-19,0,TV,65,1
45581,1079,319,2023-08-07,14,TV,102,1
45582,1625,392,2024-07-12,18,TV,25,0
45583,1781,324,2022-03-09,17,Mobile,36,0
45584,1617,1,2024-02-23,5,TV,12,0
45585,680,417,2022-02-23,2,TV,125,1
45586,981,477,2024-04-08,14,Mobile,50,0
45587,1777,353,2022-07-07,23,Web,158,1
45588,1678,7,2024-06-29,1,Mobile,96,1
45589,908,253,2023-08-04,23,Web,148,1
45590,963,163,2022-08-31,0,Web,66,1
45591,139,327,2024-06-13,7,Mobile,94,1
45592,338,378,2023-05-27,22,TV,45,0
45593,1059,444,2024-10-09,11,Mobile,30,0
45594,1036,437,2023-04-25,22,Mobile,6,0
45595,1150,483,2023-04-25,11,Mobile,118,1
45596,626,44,2022-02-17,5,Mobile,59,0
45597,454,59,2022-08-27,18,Mobile,168,1
45598,905,401,2023-11-03,22,Mobile,172,1
45599,1758,359,2022-10-19,9,TV,141,1
45600,1942,376,2022-05-23,2,TV,126,1
45601,105,118,2022-09-07,1,Mobile,42,0
45602,712,230,2023-09-18,4,TV,8,0
45603,1043,322,2023-02-09,0,Mobile,112,1
45604,432,314,2024-03-30,10,TV,156,1
45605,707,430,2024-10-08,17,TV,103,1
45606,258,184,2022-04-21,15,Mobile,71,0
45607,928,419,2022-03-23,18,Mobile,148,1
45608,1768,156,2022-07-10,8,Web,134,1
45609,1858,381,2022-01-21,8,TV,26,0
45610,30,17,2024-08-11,10,TV,158,1
45611,1274,103,2024-03-28,19,TV,121,1
45612,1815,4,2024-03-06,2,Mobile,178,1
45613,1537,109,2024-09-30,0,Mobile,83,1
45614,124,264,2024-05-07,23,TV,129,1
45615,780,436,2024-06-25,11,TV,43,0
45616,1506,6,2022-06-19,3,TV,176,1
45617,1960,293,2024-08-08,17,Mobile,6,0
45618,588,62,2024-01-21,1,TV,158,1
45619,567,87,2022-06-07,7,TV,147,1
45620,500,49,2022-05-31,3,TV,84,1
45621,1790,295,2024-03-29,15,Tablet,161,1
45622,360,317,2023-04-02,5,TV,38,0
45623,733,139,2022-12-10,15,Mobile,91,1
45624,270,335,2022-02-15,2,TV,116,1
45625,1880,201,2023-03-27,4,TV,169,1
45626,133,378,2022-12-25,6,TV,41,0
45627,1015,262,2022-11-23,18,Mobile,75,1
45628,311,487,2024-11-25,1,TV,67,0
45629,815,334,2022-08-04,1,Mobile,130,1
45630,1177,490,2024-02-01,4,Mobile,77,1
45631,1397,456,2023-12-14,20,Mobile,22,0
45632,1140,104,2022-02-10,5,Tablet,156,1
45633,855,174,2022-01-04,15,TV,61,1
45634,563,176,2024-04-20,0,TV,18,0
45635,1606,306,2023-07-17,20,TV,72,0
45636,1360,281,2023-03-02,2,Mobile,69,1
45637,1344,236,2023-05-25,7,Web,110,1
45638,1540,23,2022-11-15,16,TV,36,0
45639,441,224,2024-10-15,19,Mobile,157,1
45640,1961,97,2022-07-30,18,TV,81,1
45641,1839,475,2022-08-04,1,Mobile,18,0
45642,880,427,2023-04-07,5,Mobile,41,0
45643,408,91,2022-06-18,1,Mobile,12,0
45644,750,205,2022-10-11,16,Mobile,54,1
45645,778,318,2023-12-23,6,Web,176,1
45646,1947,243,2024-10-03,9,TV,106,1
45647,578,86,2022-02-22,12,Mobile,152,1
45648,1885,369,2024-02-07,8,Web,159,1
45649,463,454,2022-08-11,11,Mobile,17,0
45650,1854,405,2024-09-26,16,Mobile,77,0
45651,1861,178,2024-03-31,19,TV,10,0
45652,1218,433,2022-02-08,19,TV,164,1
45653,216,442,2024-01-25,3,TV,60,0
45654,1236,448,2022-02-16,14,TV,175,1
45655,1823,413,2023-03-04,23,TV,165,1
45656,1856,148,2023-11-19,12,TV,53,0
45657,915,251,2024-07-29,15,TV,158,1
45658,960,325,2023-11-06,11,Mobile,106,1
45659,769,407,2024-07-01,7,Tablet,157,1
45660,427,56,2024-02-26,7,TV,127,1
45661,1308,34,2022-05-05,18,Tablet,59,1
45662,1971,485,2023-09-13,19,TV,168,1
45663,535,349,2022-05-18,6,Mobile,168,1
45664,1685,134,2022-02-08,18,Mobile,86,1
45665,192,499,2024-09-03,5,TV,50,0
45666,113,196,2024-01-24,18,Mobile,59,0
45667,1802,316,2022-01-31,5,Mobile,172,1
45668,225,466,2024-06-27,21,TV,109,1
45669,828,428,2024-07-07,16,Mobile,88,1
45670,1765,316,2024-02-08,22,TV,73,1
45671,698,276,2023-04-27,21,Mobile,78,1
45672,603,145,2024-06-17,21,Mobile,85,1
45673,82,89,2024-12-23,4,Mobile,73,0
45674,1393,44,2023-05-01,17,Mobile,103,1
45675,641,9,2022-11-02,8,Mobile,126,1
45676,236,245,2022-04-25,8,Mobile,36,0
45677,950,175,2022-10-02,18,TV,48,0
45678,342,296,2024-09-09,16,Mobile,83,0
45679,1698,256,2023-12-20,23,TV,104,1
45680,1495,335,2024-04-17,21,Mobile,155,1
45681,1960,97,2022-05-25,17,Web,146,1
45682,1959,83,2023-08-12,3,Mobile,179,1
45683,1675,64,2022-11-22,20,TV,62,0
45684,1005,353,2022-06-05,2,TV,163,1
45685,341,456,2024-01-27,19,Web,34,0
45686,86,182,2022-07-06,15,Web,46,0
45687,184,73,2024-09-12,3,Mobile,98,1
45688,469,473,2022-07-31,12,Mobile,113,1
45689,1766,115,2023-11-13,4,Web,8,0
45690,426,327,2022-06-18,6,Web,24,0
45691,186,441,2022-10-02,6,Tablet,162,1
45692,1871,460,2024-06-17,8,TV,51,0
45693,872,113,2024-08-14,22,TV,136,1
45694,839,16,2023-05-04,5,Web,90,1
45695,604,211,2022-08-18,23,Web,100,1
45696,1896,452,2022-11-15,16,Mobile,83,1
45697,697,237,2023-09-22,9,TV,59,0
45698,1720,439,2023-01-03,18,Web,169,1
45699,1985,417,2024-06-08,21,Mobile,67,0
45700,902,256,2022-10-21,4,Web,154,1
45701,1402,435,2023-01-02,6,Web,164,1
45702,50,489,2023-08-04,10,Mobile,155,1
45703,1564,340,2022-11-21,9,Mobile,95,0
45704,1946,375,2023-05-05,3,Mobile,143,1
45705,391,224,2022-10-18,18,TV,172,1
45706,21,498,2024-09-11,1,TV,138,1
45707,88,178,2023-06-04,3,Web,39,0
45708,1713,379,2022-07-10,1,Web,113,1
45709,488,472,2022-07-05,13,Web,53,1
45710,827,458,2024-07-26,9,Tablet,73,1
45711,673,442,2023-04-05,23,Tablet,88,0
45712,603,99,2022-12-09,19,Mobile,6,0
45713,331,491,2023-01-11,7,TV,165,1
45714,817,99,2024-12-05,8,Web,25,0
45715,1849,118,2023-02-09,0,TV,80,1
45716,714,254,2024-01-27,16,Mobile,12,0
45717,1603,72,2022-10-22,2,Mobile,76,0
45718,1379,365,2024-10-12,13,TV,148,1
45719,1595,465,2024-01-30,14,Mobile,19,0
45720,1146,133,2024-09-14,9,Mobile,92,0
45721,743,164,2022-10-06,21,TV,143,1
45722,514,209,2023-06-19,4,TV,126,1
45723,561,44,2022-12-24,6,TV,18,0
45724,1056,87,2023-04-15,4,Web,43,0
45725,809,475,2022-10-06,11,Mobile,126,1
45726,810,463,2022-07-10,15,TV,17,0
45727,738,252,2023-02-22,1,Web,89,1
45728,1842,373,2023-01-15,7,Mobile,86,0
45729,1287,25,2023-08-10,1,TV,46,1
45730,1785,20,2022-11-28,16,Mobile,17,0
45731,1857,443,2022-06-18,18,Mobile,19,0
45732,1235,12,2023-01-18,14,Web,75,0
45733,184,354,2024-02-11,8,Mobile,45,0
45734,1931,497,2022-07-15,16,Mobile,55,0
45735,957,397,2023-02-18,2,TV,143,1
45736,751,199,2022-08-20,16,Web,46,0
45737,828,269,2023-12-25,20,Mobile,99,1
45738,176,302,2024-06-05,10,Mobile,66,0
45739,1329,223,2024-09-11,17,TV,146,1
45740,96,474,2024-05-19,9,TV,102,1
45741,1442,23,2022-02-25,11,Web,40,0
45742,1667,478,2024-08-01,15,Mobile,47,0
45743,845,430,2024-09-22,7,TV,37,0
45744,767,48,2022-07-16,22,TV,141,1
45745,1347,284,2023-04-19,11,Tablet,9,0
45746,1721,318,2024-11-08,14,TV,58,0
45747,192,493,2023-12-09,2,Mobile,66,1
45748,918,497,2022-10-01,20,TV,129,1
45749,646,236,2023-07-04,11,Web,172,1
45750,23,90,2022-08-01,5,Web,157,1
45751,17,403,2023-05-28,7,Web,104,1
45752,1058,332,2022-05-25,2,Mobile,43,0
45753,1528,257,2024-04-05,4,TV,47,0
45754,1190,388,2022-05-30,15,Mobile,111,1
45755,498,42,2022-01-11,20,Mobile,55,0
45756,904,38,2022-10-25,8,TV,80,1
45757,1932,241,2023-02-09,1,TV,49,0
45758,1677,194,2024-12-09,15,TV,79,1
45759,240,79,2023-12-09,23,Web,103,1
45760,1289,103,2024-02-28,3,TV,165,1
45761,1250,244,2024-02-29,23,TV,164,1
45762,730,29,2023-08-08,9,Mobile,94,1
45763,730,356,2022-02-11,12,TV,91,1
45764,1439,50,2023-01-16,21,Mobile,77,1
45765,1870,334,2024-03-19,22,TV,61,0
45766,640,171,2023-10-09,6,Web,127,1
45767,1855,79,2023-01-01,14,Mobile,28,0
45768,1678,290,2023-05-30,23,Web,120,1
45769,106,316,2022-03-17,10,Web,164,1
45770,561,477,2024-09-06,13,Mobile,143,1
45771,882,219,2022-10-18,14,TV,76,1
45772,1334,468,2022-10-23,18,TV,41,0
45773,454,238,2022-10-11,11,Mobile,66,1
45774,831,437,2022-07-27,8,Web,171,1
45775,186,141,2023-04-04,4,TV,62,1
45776,203,386,2022-10-29,11,TV,42,0
45777,870,110,2023-09-29,0,TV,94,1
45778,1260,21,2024-03-30,10,Mobile,30,0
45779,905,66,2022-05-23,7,TV,139,1
45780,767,203,2023-08-31,18,Mobile,109,1
45781,996,66,2022-04-28,4,Web,138,1
45782,1269,390,2024-03-02,3,Mobile,127,1
45783,1429,45,2023-06-08,12,Web,165,1
45784,1080,484,2023-06-23,11,TV,45,0
45785,184,176,2022-12-28,10,TV,74,0
45786,84,232,2023-03-22,1,TV,109,1
45787,686,373,2023-02-11,17,TV,39,0
45788,410,351,2022-10-06,18,Mobile,50,0
45789,1074,419,2024-07-20,8,Mobile,129,1
45790,1401,498,2024-06-01,1,TV,86,1
45791,505,153,2022-11-16,3,TV,25,0
45792,936,312,2023-01-23,10,TV,174,1
45793,437,336,2024-02-21,14,TV,166,1
45794,933,390,2022-02-15,7,Tablet,103,1
45795,757,145,2022-09-07,16,TV,106,1
45796,5,484,2022-11-23,7,Web,91,1
45797,1331,120,2022-05-14,6,Mobile,125,1
45798,606,356,2022-06-21,2,Mobile,141,1
45799,1496,443,2023-08-28,6,Mobile,121,1
45800,1339,66,2023-09-04,17,Mobile,138,1
45801,391,269,2024-03-25,9,TV,18,0
45802,1774,490,2023-07-02,5,TV,140,1
45803,45,75,2022-12-29,3,TV,16,0
45804,1149,402,2023-06-10,12,Mobile,72,0
45805,1606,420,2024-11-07,10,TV,135,1
45806,1082,133,2022-10-03,21,TV,131,1
45807,1116,354,2024-08-17,16,Mobile,97,1
45808,941,494,2022-04-22,13,Mobile,123,1
45809,121,194,2024-02-23,13,TV,53,0
45810,1357,40,2022-05-12,12,TV,18,0
45811,1906,130,2024-08-24,11,TV,156,1
45812,1597,470,2023-01-25,3,TV,54,0
45813,118,460,2022-11-16,0,Mobile,82,1
45814,442,421,2023-11-19,16,TV,125,1
45815,1666,291,2023-06-16,16,TV,11,0
45816,1428,138,2022-01-19,7,TV,133,1
45817,734,309,2024-03-13,14,Web,50,0
45818,488,431,2022-01-09,10,TV,12,0
45819,925,411,2024-06-01,14,TV,110,1
45820,64,31,2022-05-24,10,Mobile,20,0
45821,180,356,2024-09-13,15,Mobile,112,1
45822,150,477,2023-07-10,5,Mobile,91,1
45823,1651,63,2022-04-06,19,Tablet,170,1
45824,94,303,2022-12-31,1,TV,88,0
45825,1106,311,2022-09-30,23,Web,138,1
45826,561,261,2023-05-01,15,Mobile,20,0
45827,1514,376,2024-10-29,9,Mobile,17,0
45828,255,496,2022-12-02,20,Mobile,45,0
45829,1821,326,2023-07-19,18,TV,168,1
45830,171,14,2024-01-22,2,TV,72,0
45831,1694,260,2024-06-04,20,TV,13,0
45832,296,257,2022-11-29,8,Mobile,44,0
45833,60,136,2022-06-15,9,TV,113,1
45834,77,368,2022-08-14,8,Mobile,39,0
45835,1562,286,2023-12-24,5,TV,79,1
45836,688,57,2024-04-16,1,Mobile,140,1
45837,834,389,2023-12-06,3,TV,177,1
45838,1646,8,2024-11-22,7,TV,34,0
45839,524,435,2023-07-28,16,Tablet,178,1
45840,1108,308,2023-09-07,10,TV,130,1
45841,598,498,2022-02-26,16,TV,67,1
45842,130,170,2022-03-04,19,Tablet,31,0
45843,1988,112,2024-12-04,7,Mobile,141,1
45844,750,241,2024-05-27,1,TV,24,0
45845,1695,404,2024-05-08,14,TV,102,1
45846,860,312,2023-04-15,11,Mobile,110,1
45847,1735,223,2022-04-17,14,TV,62,1
45848,345,194,2024-01-29,9,Mobile,142,1
45849,1081,395,2022-03-30,18,Mobile,141,1
45850,747,108,2023-10-01,23,Mobile,79,1
45851,1985,17,2023-02-08,4,Web,97,1
45852,674,120,2023-07-03,23,Mobile,52,0
45853,1544,105,2022-06-15,18,TV,67,0
45854,988,94,2023-02-07,22,TV,161,1
45855,802,155,2023-02-23,5,TV,53,0
45856,1395,358,2022-08-16,8,Tablet,165,1
45857,1290,124,2023-11-30,22,TV,145,1
45858,958,68,2023-02-26,6,TV,14,0
45859,111,200,2023-02-20,23,TV,34,0
45860,148,487,2022-06-26,2,Mobile,64,0
45861,1198,470,2022-09-17,14,Tablet,86,1
45862,111,3,2024-01-06,21,TV,101,1
45863,1212,7,2024-03-31,13,TV,48,0
45864,1776,152,2022-04-07,6,Mobile,58,0
45865,1579,73,2022-10-08,13,Mobile,112,1
45866,1390,402,2024-02-23,17,Web,154,1
45867,548,75,2022-08-26,8,TV,18,0
45868,1315,46,2024-05-24,4,Mobile,110,1
45869,367,113,2024-09-18,15,TV,7,0
45870,1827,294,2023-11-04,5,TV,34,0
45871,181,83,2023-04-21,6,TV,126,1
45872,1084,146,2024-06-21,15,Web,118,1
45873,973,252,2024-02-03,2,TV,61,1
45874,148,483,2023-01-12,15,TV,38,0
45875,374,433,2024-12-04,6,Mobile,81,1
45876,1429,110,2023-07-02,7,Mobile,156,1
45877,1192,146,2023-04-14,6,Mobile,106,1
45878,325,36,2023-07-05,10,TV,98,1
45879,282,148,2024-09-27,10,TV,125,1
45880,1333,307,2023-11-29,11,Mobile,69,1
45881,1322,259,2024-10-10,13,Web,127,1
45882,802,189,2023-05-30,23,Tablet,156,1
45883,41,10,2023-03-13,7,Web,14,0
45884,57,452,2022-03-07,15,Mobile,14,0
45885,302,196,2024-05-17,15,TV,37,0
45886,112,458,2023-07-18,7,Tablet,123,1
45887,1114,368,2023-04-19,9,Mobile,112,1
45888,786,398,2022-01-31,3,TV,16,0
45889,435,211,2023-09-16,15,Web,137,1
45890,1190,65,2023-04-23,21,TV,178,1
45891,1409,113,2023-06-24,3,TV,29,0
45892,342,330,2022-02-05,4,Tablet,29,0
45893,1251,293,2023-07-28,10,Mobile,142,1
45894,214,47,2023-06-12,23,Mobile,140,1
45895,1200,431,2024-06-11,22,Tablet,7,0
45896,753,13,2023-02-11,7,Mobile,72,0
45897,220,236,2022-05-27,15,Mobile,128,1
45898,1609,99,2023-07-12,10,Mobile,94,0
45899,366,87,2023-11-26,16,Mobile,113,1
45900,1569,248,2023-08-04,14,TV,94,1
45901,731,164,2022-05-21,23,Mobile,121,1
45902,1369,226,2024-05-19,13,Mobile,93,1
45903,1415,473,2023-08-18,1,TV,19,0
45904,851,389,2024-10-28,2,TV,142,1
45905,1334,163,2022-07-08,11,Mobile,173,1
45906,884,262,2022-09-28,5,Mobile,143,1
45907,1213,188,2022-01-30,13,TV,171,1
45908,452,133,2024-09-25,19,Web,135,1
45909,851,229,2023-09-12,3,Mobile,15,0
45910,275,70,2023-02-16,13,TV,95,1
45911,832,118,2022-04-20,22,TV,19,0
45912,32,285,2022-06-29,23,Web,159,1
45913,820,369,2022-03-15,19,TV,57,0
45914,1721,338,2023-10-22,19,Web,61,0
45915,723,494,2023-04-18,5,Mobile,51,0
45916,993,107,2023-03-06,23,Mobile,113,1
45917,1713,61,2024-04-04,5,Mobile,93,1
45918,7,316,2022-12-17,13,Mobile,90,1
45919,1342,284,2023-02-11,10,Mobile,10,0
45920,1059,431,2023-11-14,9,Mobile,179,1
45921,687,64,2023-10-09,10,TV,63,0
45922,517,122,2024-02-01,16,Mobile,110,1
45923,1186,206,2023-12-27,17,Mobile,69,1
45924,855,410,2023-05-05,11,Web,74,1
45925,791,99,2023-02-06,14,Mobile,146,1
45926,1345,476,2022-10-31,19,Mobile,155,1
45927,800,56,2022-02-17,18,TV,36,0
45928,1620,469,2024-05-10,6,Mobile,135,1
45929,570,337,2023-10-15,4,TV,29,0
45930,1401,71,2023-12-10,0,Mobile,31,0
