event_id,user_id,title_id,watch_date,watch_hour,device_type,minutes_watched,completed,watch_year,watch_month,is_peak_hour
34042,1562,273,2023-11-18,11,Mobile,134,1,2023,2023-11,False
34043,269,383,2024-09-21,13,Web,61,0,2024,2024-09,False
34044,948,25,2023-08-08,5,TV,79,1,2023,2023-08,False
34045,571,109,2023-03-17,11,Web,84,1,2023,2023-03,False
34046,1413,175,2022-09-16,18,Mobile,104,1,2022,2022-09,True
34047,1657,141,2022-04-14,3,Mobile,116,1,2022,2022-04,False
34048,1280,278,2022-12-10,7,Mobile,70,0,2022,2022-12,False
34049,1590,494,2024-05-24,15,Mobile,171,1,2024,2024-05,False
34050,902,347,2023-02-13,4,Web,97,1,2023,2023-02,False
34051,1196,258,2024-07-10,11,Tablet,151,1,2024,2024-07,False
34052,586,476,2024-04-17,20,TV,88,1,2024,2024-04,True
34053,1977,409,2024-05-11,6,Mobile,27,0,2024,2024-05,False
34054,409,292,2024-01-03,19,Mobile,8,0,2024,2024-01,True
34055,1843,27,2022-01-29,11,Mobile,167,1,2022,2022-01,False
34056,1492,136,2023-06-04,13,Mobile,96,1,2023,2023-06,False
34057,1974,463,2024-02-26,11,Mobile,104,1,2024,2024-02,False
34058,1284,279,2024-12-21,5,Mobile,6,0,2024,2024-12,False
34059,705,463,2024-04-10,19,Web,127,1,2024,2024-04,True
34060,562,36,2022-11-23,22,TV,111,1,2022,2022-11,True
34061,360,91,2023-09-21,13,Web,35,0,2023,2023-09,False
34062,1935,75,2024-03-13,6,TV,65,0,2024,2024-03,False
34063,214,49,2024-07-16,8,TV,96,1,2024,2024-07,False
34064,1621,176,2022-05-02,11,TV,174,1,2022,2022-05,False
34065,1397,500,2024-10-12,9,Mobile,25,0,2024,2024-10,False
34066,254,12,2023-05-10,21,Mobile,161,1,2023,2023-05,True
34067,1832,467,2024-09-10,5,Mobile,22,0,2024,2024-09,False
34068,326,38,2024-05-02,18,Tablet,99,1,2024,2024-05,True
34069,322,8,2023-07-28,14,Mobile,158,1,2023,2023-07,False
34070,1089,4,2023-06-08,11,TV,146,1,2023,2023-06,False
34071,207,387,2022-10-31,19,Mobile,51,0,2022,2022-10,True
34072,205,91,2023-10-04,10,TV,106,1,2023,2023-10,False
34073,1249,56,2022-11-19,4,Tablet,89,1,2022,2022-11,False
34074,1929,413,2023-06-08,6,TV,105,1,2023,2023-06,False
34075,107,321,2022-09-17,18,Mobile,165,1,2022,2022-09,True
34076,1277,176,2022-09-05,19,Mobile,149,1,2022,2022-09,True
34077,1204,384,2024-09-21,16,TV,11,0,2024,2024-09,False
34078,133,452,2024-08-11,22,TV,33,0,2024,2024-08,True
34079,300,268,2023-09-22,17,TV,145,1,2023,2023-09,False
34080,887,443,2023-12-28,20,Mobile,97,1,2023,2023-12,True
34081,1387,173,2022-01-02,6,Mobile,175,1,2022,2022-01,False
34082,444,432,2024-03-24,10,Tablet,53,0,2024,2024-03,False
34083,869,322,2024-11-18,15,Mobile,179,1,2024,2024-11,False
34084,981,106,2024-11-05,23,Mobile,144,1,2024,2024-11,True
34085,1424,315,2022-02-27,17,Mobile,26,0,2022,2022-02,False
34086,495,172,2024-01-29,0,Mobile,163,1,2024,2024-01,False
34087,1379,36,2023-06-06,17,Web,101,1,2023,2023-06,False
34088,1664,235,2022-03-13,7,Mobile,118,1,2022,2022-03,False
34089,1166,32,2024-05-13,3,Mobile,152,1,2024,2024-05,False
34090,1443,216,2023-11-21,19,Mobile,73,1,2023,2023-11,True
34091,335,448,2022-10-13,16,TV,26,0,2022,2022-10,False
34092,1814,40,2023-07-08,23,Mobile,107,1,2023,2023-07,True
34093,603,339,2023-01-20,12,Mobile,94,1,2023,2023-01,False
34094,396,120,2022-08-31,23,Tablet,114,1,2022,2022-08,True
34095,1097,298,2023-04-14,17,Mobile,159,1,2023,2023-04,False
34096,771,311,2023-10-12,12,TV,40,0,2023,2023-10,False
34097,923,380,2022-02-25,23,Mobile,50,0,2022,2022-02,True
34098,1611,339,2024-01-07,22,Mobile,144,1,2024,2024-01,True
34099,1072,125,2023-06-23,17,Mobile,12,0,2023,2023-06,False
34100,748,183,2023-09-05,14,Web,81,1,2023,2023-09,False
34101,1601,287,2022-06-08,4,Mobile,128,1,2022,2022-06,False
34102,759,149,2022-06-17,17,TV,5,0,2022,2022-06,False
34103,1917,423,2023-08-14,10,Mobile,134,1,2023,2023-08,False
34104,1973,294,2023-11-27,13,Mobile,127,1,2023,2023-11,False
34105,939,343,2023-11-25,5,Mobile,97,1,2023,2023-11,False
34106,1542,332,2022-01-28,6,TV,157,1,2022,2022-01,False
34107,1417,177,2023-06-03,3,Mobile,62,0,2023,2023-06,False
34108,1722,356,2022-06-24,4,Mobile,23,0,2022,2022-06,False
34109,923,324,2023-08-24,8,Web,92,0,2023,2023-08,False
34110,814,406,2024-05-24,15,Mobile,44,0,2024,2024-05,False
34111,554,170,2024-11-16,8,Mobile,141,1,2024,2024-11,False
34112,1172,292,2023-06-21,20,Web,19,0,2023,2023-06,True
34113,1232,449,2023-06-27,16,TV,142,1,2023,2023-06,False
34114,902,190,2023-10-09,14,Mobile,128,1,2023,2023-10,False
34115,621,420,2022-03-01,12,Web,82,1,2022,2022-03,False
34116,901,174,2023-01-07,13,Mobile,77,1,2023,2023-01,False
34117,1005,65,2022-12-10,14,Mobile,57,0,2022,2022-12,False
34118,256,18,2023-09-12,10,Web,111,1,2023,2023-09,False
34119,1321,247,2022-06-20,10,TV,37,0,2022,2022-06,False
34120,1685,209,2022-02-11,8,TV,67,0,2022,2022-02,False
34121,644,127,2023-01-09,14,TV,95,0,2023,2023-01,False
34122,782,435,2022-01-27,22,TV,89,1,2022,2022-01,True
34123,186,418,2024-02-11,11,Mobile,82,0,2024,2024-02,False
34124,1164,314,2024-09-16,1,Mobile,13,0,2024,2024-09,False
34125,856,385,2024-01-21,18,Mobile,44,0,2024,2024-01,True
34126,1715,297,2022-11-10,13,TV,80,0,2022,2022-11,False
34127,1815,323,2024-02-13,1,TV,109,1,2024,2024-02,False
34128,1547,112,2024-05-29,3,Mobile,16,0,2024,2024-05,False
34129,421,9,2024-09-05,19,Mobile,152,1,2024,2024-09,True
34130,397,299,2023-07-20,13,Mobile,63,0,2023,2023-07,False
34131,972,58,2023-03-18,9,TV,141,1,2023,2023-03,False
34132,1238,91,2022-03-24,8,TV,151,1,2022,2022-03,False
34133,64,260,2023-05-17,20,Mobile,100,1,2023,2023-05,True
34134,992,171,2022-03-10,2,TV,109,1,2022,2022-03,False
34135,174,197,2023-02-23,8,TV,65,1,2023,2023-02,False
34136,521,293,2022-03-09,1,TV,56,0,2022,2022-03,False
34137,718,424,2023-02-16,21,Mobile,66,0,2023,2023-02,True
34138,82,23,2023-07-05,19,Mobile,94,1,2023,2023-07,True
34139,525,139,2023-01-06,6,Tablet,79,1,2023,2023-01,False
34140,1260,156,2023-01-01,1,Web,97,1,2023,2023-01,False
34141,1996,124,2024-03-18,4,Mobile,133,1,2024,2024-03,False
34142,1560,45,2024-12-06,23,TV,129,1,2024,2024-12,True
34143,613,134,2022-10-13,21,TV,75,1,2022,2022-10,True
34144,1884,82,2022-04-28,7,Mobile,23,0,2022,2022-04,False
34145,881,440,2022-02-08,6,Mobile,84,1,2022,2022-02,False
34146,710,177,2023-03-11,23,Mobile,169,1,2023,2023-03,True
34147,1695,173,2023-06-28,23,TV,112,1,2023,2023-06,True
34148,799,347,2022-01-16,9,TV,177,1,2022,2022-01,False
34149,1478,299,2023-07-01,23,Mobile,108,1,2023,2023-07,True
34150,327,134,2023-11-04,19,Web,61,0,2023,2023-11,True
34151,665,150,2023-05-23,4,Mobile,52,0,2023,2023-05,False
34152,1970,11,2022-04-14,4,Web,132,1,2022,2022-04,False
34153,488,110,2023-05-12,5,TV,166,1,2023,2023-05,False
34154,1700,200,2024-01-16,4,TV,97,1,2024,2024-01,False
34155,933,214,2023-06-22,8,TV,52,0,2023,2023-06,False
34156,1916,111,2024-02-27,14,Web,122,1,2024,2024-02,False
34157,832,434,2024-11-04,1,Mobile,79,1,2024,2024-11,False
34158,991,390,2024-12-15,22,TV,174,1,2024,2024-12,True
34159,790,220,2022-10-01,4,TV,169,1,2022,2022-10,False
34160,420,411,2022-08-31,21,Mobile,94,1,2022,2022-08,True
34161,1688,157,2022-07-18,2,Mobile,139,1,2022,2022-07,False
34162,1147,336,2023-12-20,18,Mobile,20,0,2023,2023-12,True
34163,1011,395,2023-10-16,12,TV,26,0,2023,2023-10,False
34164,745,307,2022-12-01,19,Mobile,154,1,2022,2022-12,True
34165,1545,157,2022-06-23,8,TV,33,0,2022,2022-06,False
34166,696,366,2022-11-30,23,TV,164,1,2022,2022-11,True
34167,476,54,2022-06-18,18,TV,59,1,2022,2022-06,True
34168,165,188,2024-07-26,18,Web,126,1,2024,2024-07,True
34169,1747,425,2023-06-15,6,TV,41,0,2023,2023-06,False
34170,147,326,2024-09-02,9,TV,5,0,2024,2024-09,False
34171,1690,178,2024-09-03,2,Web,56,0,2024,2024-09,False
34172,758,210,2022-10-22,7,Web,91,1,2022,2022-10,False
34173,6,203,2022-05-06,6,TV,65,1,2022,2022-05,False
34174,1853,215,2023-10-18,12,Mobile,157,1,2023,2023-10,False
34175,1482,116,2022-05-28,18,TV,11,0,2022,2022-05,True
34176,1447,395,2024-03-21,22,Mobile,115,1,2024,2024-03,True
34177,1096,46,2024-01-14,11,Web,55,0,2024,2024-01,False
34178,1522,396,2023-01-07,0,TV,26,0,2023,2023-01,False
34179,267,276,2023-07-08,12,Web,15,0,2023,2023-07,False
34180,469,201,2022-06-18,22,Mobile,158,1,2022,2022-06,True
34181,1088,398,2022-09-11,7,TV,53,0,2022,2022-09,False
34182,1470,469,2024-06-12,22,TV,108,1,2024,2024-06,True
34183,1177,213,2023-01-30,1,Mobile,76,0,2023,2023-01,False
34184,813,271,2023-07-27,2,Mobile,21,0,2023,2023-07,False
34185,1344,222,2024-06-09,21,Mobile,30,0,2024,2024-06,True
34186,119,244,2022-11-01,0,TV,72,0,2022,2022-11,False
34187,1017,178,2023-06-23,12,Mobile,80,0,2023,2023-06,False
34188,790,251,2022-01-31,14,TV,42,0,2022,2022-01,False
34189,997,12,2022-05-03,21,Mobile,55,0,2022,2022-05,True
34190,263,390,2024-07-28,1,Mobile,75,1,2024,2024-07,False
34191,1807,46,2024-06-06,5,TV,75,1,2024,2024-06,False
34192,1708,484,2023-05-03,17,Mobile,174,1,2023,2023-05,False
34193,1886,196,2023-04-01,5,TV,172,1,2023,2023-04,False
34194,1681,346,2023-08-31,8,Mobile,66,0,2023,2023-08,False
34195,1329,16,2023-07-21,3,Web,59,0,2023,2023-07,False
34196,575,171,2022-05-27,7,Mobile,72,0,2022,2022-05,False
34197,229,475,2022-07-03,23,Mobile,174,1,2022,2022-07,True
34198,1224,259,2022-04-01,6,Mobile,177,1,2022,2022-04,False
34199,1894,226,2023-10-16,18,TV,52,0,2023,2023-10,True
34200,728,154,2023-01-25,20,TV,169,1,2023,2023-01,True
34201,1987,345,2023-10-19,10,TV,109,1,2023,2023-10,False
34202,309,327,2022-09-08,22,TV,129,1,2022,2022-09,True
34203,567,263,2023-02-02,11,Mobile,52,0,2023,2023-02,False
34204,1299,500,2022-02-07,2,TV,148,1,2022,2022-02,False
34205,986,277,2023-03-16,21,TV,26,0,2023,2023-03,True
34206,1521,433,2022-07-12,3,Mobile,135,1,2022,2022-07,False
34207,690,237,2024-11-07,2,Web,54,0,2024,2024-11,False
34208,1550,237,2023-12-17,17,Mobile,50,0,2023,2023-12,False
34209,603,295,2023-08-14,23,Mobile,141,1,2023,2023-08,True
34210,299,172,2022-10-02,21,Mobile,142,1,2022,2022-10,True
34211,1138,395,2022-11-26,23,TV,154,1,2022,2022-11,True
34212,1026,227,2024-11-23,22,Web,82,1,2024,2024-11,True
34213,1135,134,2022-08-05,6,Mobile,129,1,2022,2022-08,False
34214,48,159,2024-09-13,21,Mobile,90,1,2024,2024-09,True
34215,823,165,2024-08-26,20,TV,51,0,2024,2024-08,True
34216,181,496,2023-01-14,9,Mobile,126,1,2023,2023-01,False
34217,1610,160,2022-07-20,17,Web,118,1,2022,2022-07,False
34218,163,101,2024-05-16,0,TV,129,1,2024,2024-05,False
34219,1864,343,2024-09-09,16,TV,147,1,2024,2024-09,False
34220,115,405,2022-07-16,0,TV,161,1,2022,2022-07,False
34221,1222,211,2024-10-03,7,TV,159,1,2024,2024-10,False
34222,668,208,2023-05-25,0,Mobile,127,1,2023,2023-05,False
34223,222,304,2024-04-14,14,TV,174,1,2024,2024-04,False
34224,716,326,2023-04-15,12,Mobile,112,1,2023,2023-04,False
34225,80,55,2024-02-07,19,TV,56,0,2024,2024-02,True
34226,1396,462,2024-08-13,6,Mobile,135,1,2024,2024-08,False
34227,1742,187,2022-08-18,18,Web,164,1,2022,2022-08,True
34228,660,297,2023-03-20,23,TV,143,1,2023,2023-03,True
34229,879,27,2023-08-21,14,Mobile,98,1,2023,2023-08,False
34230,281,309,2022-06-28,15,TV,77,0,2022,2022-06,False
34231,965,53,2022-05-19,21,TV,130,1,2022,2022-05,True
34232,1894,19,2024-02-05,19,Mobile,89,1,2024,2024-02,True
34233,1077,479,2024-06-19,16,TV,40,0,2024,2024-06,False
34234,1751,65,2023-12-03,21,Tablet,98,1,2023,2023-12,True
34235,1561,374,2023-09-29,15,TV,76,1,2023,2023-09,False
34236,249,271,2022-12-19,9,TV,144,1,2022,2022-12,False
34237,106,122,2024-08-17,2,TV,57,0,2024,2024-08,False
34238,726,186,2024-03-23,2,Mobile,138,1,2024,2024-03,False
34239,1881,71,2023-06-18,22,Mobile,87,1,2023,2023-06,True
34240,337,305,2023-12-03,0,Web,87,1,2023,2023-12,False
34241,89,417,2024-05-13,20,TV,91,1,2024,2024-05,True
34242,1919,193,2022-06-19,19,Mobile,139,1,2022,2022-06,True
34243,396,467,2023-09-12,22,TV,36,0,2023,2023-09,True
34244,712,88,2022-08-10,0,TV,140,1,2022,2022-08,False
34245,1561,471,2023-01-31,21,Mobile,85,1,2023,2023-01,True
34246,197,399,2023-12-27,13,TV,127,1,2023,2023-12,False
34247,343,34,2024-05-29,22,Tablet,105,1,2024,2024-05,True
34248,1454,423,2023-10-20,12,TV,38,0,2023,2023-10,False
34249,14,33,2024-09-26,19,Mobile,39,0,2024,2024-09,True
34250,1424,485,2022-02-08,11,Web,59,0,2022,2022-02,False
34251,1085,340,2022-08-21,8,TV,169,1,2022,2022-08,False
34252,483,101,2022-10-08,23,TV,118,1,2022,2022-10,True
34253,1228,456,2024-03-09,5,TV,141,1,2024,2024-03,False
34254,643,156,2022-04-12,2,Web,59,0,2022,2022-04,False
34255,1898,60,2022-08-08,9,TV,6,0,2022,2022-08,False
34256,831,141,2024-12-02,14,Mobile,116,1,2024,2024-12,False
34257,1497,432,2023-03-09,11,TV,115,1,2023,2023-03,False
34258,536,466,2023-06-14,4,Mobile,134,1,2023,2023-06,False
34259,1667,463,2024-10-05,10,Mobile,78,0,2024,2024-10,False
34260,578,299,2023-07-09,2,Mobile,150,1,2023,2023-07,False
34261,1016,92,2022-08-28,0,Mobile,94,1,2022,2022-08,False
34262,1604,462,2022-06-10,14,TV,97,1,2022,2022-06,False
34263,1853,261,2022-12-08,11,Mobile,82,1,2022,2022-12,False
34264,1504,446,2023-05-29,10,TV,88,1,2023,2023-05,False
34265,1335,49,2023-11-10,5,Mobile,81,1,2023,2023-11,False
34266,1386,123,2024-11-21,1,Web,74,1,2024,2024-11,False
34267,813,115,2023-05-04,2,Tablet,94,1,2023,2023-05,False
34268,1374,214,2024-08-05,14,Mobile,129,1,2024,2024-08,False
34269,1150,426,2022-01-14,14,TV,48,0,2022,2022-01,False
34270,1044,207,2023-06-12,23,Web,132,1,2023,2023-06,True
34271,627,305,2023-03-02,12,TV,120,1,2023,2023-03,False
34272,702,244,2024-08-22,0,TV,26,0,2024,2024-08,False
34273,248,478,2024-11-01,14,Mobile,131,1,2024,2024-11,False
34274,1442,499,2023-04-07,7,TV,178,1,2023,2023-04,False
34275,45,435,2024-11-03,23,Mobile,92,1,2024,2024-11,True
34276,233,87,2023-11-02,16,Mobile,96,1,2023,2023-11,False
34277,586,427,2023-04-17,21,Mobile,123,1,2023,2023-04,True
34278,283,387,2023-02-23,19,Mobile,145,1,2023,2023-02,True
34279,1500,177,2022-01-12,17,TV,106,1,2022,2022-01,False
34280,253,114,2024-01-16,13,Web,40,0,2024,2024-01,False
34281,913,495,2023-02-13,7,Web,178,1,2023,2023-02,False
34282,1466,370,2024-02-08,8,Web,110,1,2024,2024-02,False
34283,1179,130,2023-02-24,2,TV,101,1,2023,2023-02,False
34284,1184,102,2022-04-24,3,Mobile,55,1,2022,2022-04,False
34285,689,297,2024-09-14,22,Mobile,142,1,2024,2024-09,True
34286,901,264,2024-09-10,3,TV,176,1,2024,2024-09,False
34287,1534,415,2022-12-17,3,TV,154,1,2022,2022-12,False
34288,953,334,2022-10-02,22,TV,164,1,2022,2022-10,True
34289,1400,406,2023-10-16,13,TV,109,1,2023,2023-10,False
34290,1656,216,2024-04-14,0,TV,88,1,2024,2024-04,False
34291,490,485,2023-06-18,10,TV,110,1,2023,2023-06,False
34292,244,484,2024-10-28,15,TV,15,0,2024,2024-10,False
34293,927,473,2023-07-12,11,TV,64,0,2023,2023-07,False
34294,767,353,2022-11-18,13,TV,121,1,2022,2022-11,False
34295,300,188,2024-02-10,11,Mobile,82,1,2024,2024-02,False
34296,1521,79,2024-12-03,18,TV,149,1,2024,2024-12,True
34297,1248,280,2024-01-04,3,Web,111,1,2024,2024-01,False
34298,1316,187,2024-04-27,3,Mobile,50,0,2024,2024-04,False
34299,1419,85,2024-12-25,7,Mobile,56,0,2024,2024-12,False
34300,871,157,2024-03-14,14,Mobile,77,1,2024,2024-03,False
34301,1021,401,2024-07-30,22,TV,82,1,2024,2024-07,True
34302,449,148,2022-04-27,14,TV,66,0,2022,2022-04,False
34303,1463,50,2022-07-09,4,Tablet,91,1,2022,2022-07,False
34304,1893,106,2023-05-23,19,Mobile,89,1,2023,2023-05,True
34305,1748,90,2024-05-01,21,TV,133,1,2024,2024-05,True
34306,816,93,2023-06-03,23,Web,8,0,2023,2023-06,True
34307,100,215,2024-07-06,20,Mobile,98,1,2024,2024-07,True
34308,1756,436,2024-09-07,16,TV,178,1,2024,2024-09,False
34309,1150,187,2022-12-10,9,TV,65,1,2022,2022-12,False
34310,1556,495,2023-06-21,15,Mobile,120,1,2023,2023-06,False
34311,603,434,2024-04-04,16,Web,138,1,2024,2024-04,False
34312,1724,81,2023-02-27,4,TV,153,1,2023,2023-02,False
34313,1677,302,2022-02-25,4,TV,172,1,2022,2022-02,False
34314,34,396,2023-04-10,11,Tablet,101,1,2023,2023-04,False
34315,1130,356,2024-03-15,0,TV,173,1,2024,2024-03,False
34316,955,114,2024-11-21,18,TV,105,1,2024,2024-11,True
34317,1316,356,2022-08-25,22,TV,53,1,2022,2022-08,True
34318,519,261,2023-11-04,22,TV,26,0,2023,2023-11,True
34319,196,117,2023-10-21,9,Web,73,0,2023,2023-10,False
34320,549,99,2023-06-30,4,TV,107,1,2023,2023-06,False
34321,1051,187,2024-08-13,5,Mobile,67,1,2024,2024-08,False
34322,540,136,2024-04-16,1,TV,121,1,2024,2024-04,False
34323,929,272,2022-02-27,19,TV,74,1,2022,2022-02,True
34324,779,206,2022-11-04,18,TV,57,0,2022,2022-11,True
34325,1389,59,2022-01-31,0,Mobile,112,1,2022,2022-01,False
34326,822,353,2024-07-25,3,Web,51,1,2024,2024-07,False
34327,289,31,2023-07-19,3,Web,126,1,2023,2023-07,False
34328,1269,238,2023-11-14,15,TV,44,0,2023,2023-11,False
34329,426,27,2022-08-20,1,Mobile,173,1,2022,2022-08,False
34330,601,406,2022-10-17,5,Web,126,1,2022,2022-10,False
34331,1414,162,2022-10-17,6,TV,62,0,2022,2022-10,False
34332,546,49,2022-04-17,22,TV,113,1,2022,2022-04,True
34333,124,124,2023-03-16,22,Web,82,0,2023,2023-03,True
34334,722,286,2023-07-05,19,TV,23,0,2023,2023-07,True
34335,776,392,2024-03-12,4,Mobile,43,0,2024,2024-03,False
34336,1374,54,2024-04-14,14,TV,77,1,2024,2024-04,False
34337,1419,160,2023-02-09,1,TV,148,1,2023,2023-02,False
34338,1,59,2022-12-25,2,Web,154,1,2022,2022-12,False
34339,1514,122,2022-01-11,12,TV,173,1,2022,2022-01,False
34340,1494,155,2024-11-20,14,Tablet,113,1,2024,2024-11,False
34341,347,295,2022-07-17,18,Web,152,1,2022,2022-07,True
34342,678,53,2023-08-10,1,Mobile,147,1,2023,2023-08,False
34343,1534,305,2023-10-05,16,Mobile,84,1,2023,2023-10,False
34344,1153,388,2024-07-20,1,TV,82,1,2024,2024-07,False
34345,680,473,2022-05-16,16,Mobile,79,1,2022,2022-05,False
34346,1524,254,2022-05-16,16,TV,127,1,2022,2022-05,False
34347,1264,242,2024-12-25,21,Mobile,80,1,2024,2024-12,True
34348,1022,323,2023-08-21,3,TV,65,1,2023,2023-08,False
34349,13,499,2022-07-18,22,Mobile,126,1,2022,2022-07,True
34350,1295,29,2024-12-06,2,Web,84,1,2024,2024-12,False
34351,360,91,2024-02-10,23,TV,172,1,2024,2024-02,True
34352,1840,113,2023-04-21,10,TV,14,0,2023,2023-04,False
34353,378,94,2022-08-14,16,Web,99,1,2022,2022-08,False
34354,60,262,2024-05-02,23,TV,178,1,2024,2024-05,True
34355,753,25,2024-04-26,7,Mobile,55,1,2024,2024-04,False
34356,700,42,2024-02-12,18,Web,64,0,2024,2024-02,True
34357,705,335,2024-04-08,18,Web,176,1,2024,2024-04,True
34358,1854,81,2023-01-09,12,Web,145,1,2023,2023-01,False
34359,550,166,2024-06-22,10,Mobile,41,0,2024,2024-06,False
34360,1675,11,2024-06-28,4,Mobile,40,0,2024,2024-06,False
34361,326,383,2022-04-13,13,TV,165,1,2022,2022-04,False
34362,1234,456,2023-04-30,5,TV,97,0,2023,2023-04,False
34363,262,344,2024-07-09,5,Web,168,1,2024,2024-07,False
34364,459,216,2023-02-26,19,Mobile,115,1,2023,2023-02,True
34365,297,200,2023-01-10,15,TV,23,0,2023,2023-01,False
34366,662,23,2023-12-28,1,Mobile,167,1,2023,2023-12,False
34367,920,128,2022-04-17,7,Tablet,126,1,2022,2022-04,False
34368,1716,231,2022-08-23,13,TV,53,0,2022,2022-08,False
34369,1513,26,2022-08-01,17,Mobile,174,1,2022,2022-08,False
34370,1397,444,2024-09-20,21,TV,106,1,2024,2024-09,True
34371,978,312,2022-09-19,10,Web,172,1,2022,2022-09,False
34372,572,95,2022-03-15,10,Tablet,104,1,2022,2022-03,False
34373,594,442,2023-07-28,4,TV,157,1,2023,2023-07,False
34374,265,119,2024-09-09,22,Mobile,136,1,2024,2024-09,True
34375,1330,330,2022-03-13,6,Mobile,60,1,2022,2022-03,False
34376,1562,492,2023-08-16,17,Web,59,0,2023,2023-08,False
34377,1096,183,2024-12-08,20,Mobile,126,1,2024,2024-12,True
34378,1153,427,2024-01-03,16,TV,122,1,2024,2024-01,False
34379,745,463,2023-09-29,12,Mobile,133,1,2023,2023-09,False
34380,1927,275,2024-11-14,10,Mobile,108,1,2024,2024-11,False
34381,1776,326,2022-03-11,12,Mobile,119,1,2022,2022-03,False
34382,813,94,2024-11-18,4,Tablet,147,1,2024,2024-11,False
34383,1511,421,2022-07-19,19,Mobile,9,0,2022,2022-07,True
34384,699,110,2024-07-22,5,TV,9,0,2024,2024-07,False
34385,248,148,2024-04-03,12,Tablet,149,1,2024,2024-04,False
34386,582,431,2024-04-16,3,Web,144,1,2024,2024-04,False
34387,1670,104,2023-03-15,22,Mobile,107,1,2023,2023-03,True
34388,964,338,2023-09-16,17,TV,101,1,2023,2023-09,False
34389,1731,184,2023-08-10,13,TV,67,0,2023,2023-08,False
34390,646,176,2022-09-05,14,TV,120,1,2022,2022-09,False
34391,920,457,2024-11-30,6,Mobile,42,0,2024,2024-11,False
34392,147,13,2023-04-28,14,Mobile,164,1,2023,2023-04,False
34393,1562,375,2024-03-22,1,Mobile,14,0,2024,2024-03,False
34394,625,69,2023-09-26,7,Mobile,18,0,2023,2023-09,False
34395,183,401,2022-03-15,19,TV,53,0,2022,2022-03,True
34396,438,365,2022-09-24,5,Mobile,75,1,2022,2022-09,False
34397,1331,310,2024-12-12,18,TV,47,0,2024,2024-12,True
34398,1631,325,2023-10-22,18,Mobile,147,1,2023,2023-10,True
34399,1910,10,2023-01-19,7,Mobile,178,1,2023,2023-01,False
34400,472,180,2023-09-09,5,TV,167,1,2023,2023-09,False
34401,1181,365,2023-08-07,17,Mobile,121,1,2023,2023-08,False
34402,918,296,2024-02-26,2,Tablet,150,1,2024,2024-02,False
34403,1431,99,2024-10-15,5,Mobile,135,1,2024,2024-10,False
34404,1346,378,2023-11-22,11,TV,151,1,2023,2023-11,False
34405,141,148,2022-06-15,8,TV,19,0,2022,2022-06,False
34406,299,322,2024-08-04,17,Tablet,6,0,2024,2024-08,False
34407,1181,318,2022-05-29,1,Web,151,1,2022,2022-05,False
34408,1063,120,2023-04-05,0,TV,47,0,2023,2023-04,False
34409,1772,25,2022-09-08,4,Mobile,30,0,2022,2022-09,False
34410,1695,476,2023-09-24,6,TV,161,1,2023,2023-09,False
34411,117,378,2024-10-30,9,Mobile,153,1,2024,2024-10,False
34412,1169,12,2023-10-25,16,Mobile,178,1,2023,2023-10,False
34413,814,98,2022-01-13,9,Mobile,99,1,2022,2022-01,False
34414,965,279,2023-01-16,9,TV,51,0,2023,2023-01,False
34415,130,443,2022-09-18,20,TV,72,0,2022,2022-09,True
34416,1678,112,2023-12-26,0,TV,156,1,2023,2023-12,False
34417,331,264,2023-02-24,13,Mobile,131,1,2023,2023-02,False
34418,1895,354,2022-12-28,16,Mobile,20,0,2022,2022-12,False
34419,1863,439,2024-10-29,14,Web,22,0,2024,2024-10,False
34420,1642,281,2024-05-01,4,Mobile,34,0,2024,2024-05,False
34421,236,209,2023-08-17,4,Web,70,0,2023,2023-08,False
34422,817,98,2024-09-21,6,TV,141,1,2024,2024-09,False
34423,48,275,2024-02-11,15,Mobile,160,1,2024,2024-02,False
34424,1224,253,2022-10-04,11,Mobile,156,1,2022,2022-10,False
34425,1729,444,2023-01-26,21,Mobile,15,0,2023,2023-01,True
34426,1054,260,2023-10-03,21,Mobile,170,1,2023,2023-10,True
34427,47,386,2023-01-24,19,Mobile,31,0,2023,2023-01,True
34428,607,211,2024-07-31,10,Mobile,24,0,2024,2024-07,False
34429,341,250,2023-03-15,7,TV,52,0,2023,2023-03,False
34430,871,22,2023-10-02,1,Mobile,115,1,2023,2023-10,False
34431,744,248,2022-03-08,10,Web,106,1,2022,2022-03,False
34432,1659,104,2023-04-06,10,TV,85,1,2023,2023-04,False
34433,443,163,2022-11-29,10,Mobile,94,1,2022,2022-11,False
34434,601,485,2024-01-30,8,Mobile,86,1,2024,2024-01,False
34435,476,340,2024-08-21,14,TV,115,1,2024,2024-08,False
34436,1780,95,2023-03-17,2,Mobile,110,1,2023,2023-03,False
34437,590,279,2022-02-02,2,TV,14,0,2022,2022-02,False
34438,1983,230,2023-06-08,3,Tablet,164,1,2023,2023-06,False
34439,1333,377,2023-04-18,0,TV,27,0,2023,2023-04,False
34440,614,148,2024-12-23,14,Mobile,167,1,2024,2024-12,False
34441,1189,322,2022-06-27,10,TV,163,1,2022,2022-06,False
34442,246,379,2023-02-20,23,Tablet,103,1,2023,2023-02,True
34443,1808,361,2022-02-21,17,Mobile,72,1,2022,2022-02,False
34444,1915,290,2024-09-20,21,TV,107,1,2024,2024-09,True
34445,588,10,2024-05-01,1,TV,27,0,2024,2024-05,False
34446,343,358,2024-03-23,19,TV,134,1,2024,2024-03,True
